# File outputs are as follows! #,,,,,,
# OutputType, SourceAddress, TargetAddress, PacketSize, Timestamp, Write_Frequency#,
summary,Smartphone,Cloud,24,1489850356464,15000,Sat 15:19:16
summary,Smartphone,Cloud,16684,1489850378823,15000,Sat 15:19:39
summary,Smartphone,Cloud,17,1489850411301,15000,Sat 15:20:11
summary,Smartphone,Cloud,102,1489850431061,15000,Sat 15:20:31
summary,Smartphone,Cloud,24,1489853028072,15000,Sat 16:03:48
summary,Smartphone,Cloud,24744,1489853050461,15000,Sat 16:04:10
summary,Smartphone,Cloud,34,1489853098410,15000,Sat 16:04:58
summary,Smartphone,Cloud,68,1489853117793,15000,Sat 16:05:18
summary,Smartphone,Cloud,68,1489853149357,15000,Sat 16:05:49
summary,Smartphone,Cloud,24,1489857045747,15000,Sat 17:10:46
summary,Smartphone,Cloud,25229,1489857077008,15000,Sat 17:11:17
summary,Smartphone,Cloud,34,1489857123418,15000,Sat 17:12:03
summary,Smartphone,Cloud,17,1489857140061,15000,Sat 17:12:20
summary,Smartphone,Cloud,102,1489857172578,15000,Sat 17:12:53
summary,Smartphone,Cloud,242,1489857941901,15000,Sat 17:25:42
summary,Smartphone,Cloud,42348,1489857956905,15000,Sat 17:25:57
summary,Smartphone,Cloud,32301,1489857971913,15000,Sat 17:26:12
summary,Smartphone,Cloud,13269,1489857986926,15000,Sat 17:26:27
summary,Smartphone,Cloud,53576,1489858001938,15000,Sat 17:26:42
summary,Smartphone,Cloud,14544,1489858016951,15000,Sat 17:26:57
summary,Smartphone,Cloud,7890,1489858031959,15000,Sat 17:27:12
summary,Smartphone,Cloud,4971,1489858046973,15000,Sat 17:27:27
summary,Smartphone,Cloud,14278,1489858061977,15000,Sat 17:27:42
summary,Smartphone,Cloud,20282,1489858076983,15000,Sat 17:27:57
summary,Smartphone,Cloud,9872,1489858091989,15000,Sat 17:28:12
summary,Smartphone,Cloud,22148,1489858107003,15000,Sat 17:28:27
summary,Smartphone,Cloud,7812,1489858122015,15000,Sat 17:28:42
summary,Smartphone,Cloud,8701,1489858137024,15000,Sat 17:28:57
summary,Smartphone,Cloud,9238,1489858152069,15000,Sat 17:29:12
summary,Smartphone,Cloud,6398,1489858167074,15000,Sat 17:29:27
summary,Smartphone,Cloud,24,1489860363386,15000,Sat 18:06:03
summary,Smartphone,Cloud,16622,1489860392659,15000,Sat 18:06:33
summary,Smartphone,Cloud,34,1489860427538,15000,Sat 18:07:08
summary,Smartphone,Cloud,102,1489860452095,15000,Sat 18:07:32
summary,Smartphone,Cloud,156,1489861877854,15000,Sat 18:31:18
summary,Smartphone,Cloud,45829,1489861892900,15000,Sat 18:31:33
summary,Smartphone,Cloud,14422,1489861907912,15000,Sat 18:31:48
summary,Smartphone,Cloud,204,1489861922927,15000,Sat 18:32:03
summary,Smartphone,Cloud,35582,1489861937940,15000,Sat 18:32:18
summary,Smartphone,Cloud,11289,1489861952951,15000,Sat 18:32:33
summary,Smartphone,Cloud,22537,1489861967959,15000,Sat 18:32:48
summary,Smartphone,Cloud,34,1489861982961,15000,Sat 18:33:03
summary,Smartphone,Cloud,136,1489861997973,15000,Sat 18:33:18
summary,Smartphone,Cloud,143,1489881306321,15000,Sat 23:55:06
summary,Smartphone,Cloud,27738,1489881321331,15000,Sat 23:55:21
summary,Smartphone,Cloud,17,1489881336590,15000,Sat 23:55:37
summary,Smartphone,Cloud,3169,1489881351598,15000,Sat 23:55:52
summary,Smartphone,Cloud,17,1489881381320,15000,Sat 23:56:21
summary,Smartphone,Cloud,39,1489881427039,15000,Sat 23:57:07
summary,Smartphone,Cloud,548,1489881442042,15000,Sat 23:57:22
summary,Smartphone,Cloud,17,1489881457309,15000,Sat 23:57:37
summary,Smartphone,Cloud,17,1489881472318,15000,Sat 23:57:52
summary,Smartphone,Cloud,5579,1489881487338,15000,Sat 23:58:07
summary,Smartphone,Cloud,34,1489881513884,15000,Sat 23:58:34
summary,Smartphone,Cloud,34,1489881528888,15000,Sat 23:58:49
summary,Smartphone,Cloud,24,1489881547802,15000,Sat 23:59:08
summary,Smartphone,Cloud,572,1489881562808,15000,Sat 23:59:23
summary,Smartphone,Cloud,34,1489881578100,15000,Sat 23:59:38
summary,Smartphone,Cloud,39,1489881626177,15000,Sun 00:00:26
summary,Smartphone,Cloud,14079,1489881641180,15000,Sun 00:00:41
summary,Smartphone,Cloud,16996,1489881656189,15000,Sun 00:00:56
summary,Smartphone,Cloud,34,1489881671194,15000,Sun 00:01:11
summary,Smartphone,Cloud,136,1489881686206,15000,Sun 00:01:26
