1600,9540000,4999999998400
1600,9600000,4999999998400
1400,9660000,4999999998600
1800,9720000,4999999998200
1600,9780000,4999999998400
1600,9840000,4999999998400
1600,9900000,4999999998400
1600,9960000,4999999998400
1600,10020000,4999999998400
1600,10080000,4999999998400
1600,10140000,4999999998400
1600,10200000,4999999998400
1600,10260000,4999999998400
1600,10320000,4999999998400
1600,10380000,4999999998400
1400,10440000,4999999998600
1800,10500000,4999999998200
1600,10560000,4999999998400
1600,10620000,4999999998400
1600,10680000,4999999998400
1600,10740000,4999999998400
1600,10800000,4999999998400
1600,10860000,4999999998400
1600,10920000,4999999998400
1400,10980000,4999999998600
1800,11040000,4999999998200
1600,11100000,4999999998400
1600,11160000,4999999998400
1600,11220000,4999999998400
1600,11280000,4999999998400
1600,11340000,4999999998400
1600,11400000,4999999998400
1600,11460000,4999999998400
1600,11520000,4999999998400
1600,11580000,4999999998400
1600,11640000,4999999998400
1600,11700000,4999999998400
1600,11760000,4999999998400
1600,11820000,4999999998400
1400,11880000,4999999998600
1800,11940000,4999999998200
1600,12000000,4999999998400
1600,12060000,4999999998400
1600,12120000,4999999998400
1600,12180000,4999999998400
1600,12240000,4999999998400
1600,12300000,4999999998400
1600,12360000,4999999998400
1600,12420000,4999999998400
1600,12480000,4999999998400
1600,12540000,4999999998400
1600,12600000,4999999998400
1600,12660000,4999999998400
1600,12720000,4999999998400
1600,12780000,4999999998400
1600,12840000,4999999998400
1600,12900000,4999999998400
1600,12960000,4999999998400
1600,13020000,4999999998400
1600,13080000,4999999998400
1600,13140000,4999999998400
1600,13200000,4999999998400
1600,13260000,4999999998400
1400,13320000,4999999998600
1800,13380000,4999999998200
1600,13440000,4999999998400
1600,13500000,4999999998400
1600,13560000,4999999998400
1600,13620000,4999999998400
1600,13680000,4999999998400
1600,13740000,4999999998400
1600,13800000,4999999998400
1600,13860000,4999999998400
1600,13920000,4999999998400
1600,13980000,4999999998400
1600,14040000,4999999998400
1600,14100000,4999999998400
1400,14160000,4999999998600
1800,14220000,4999999998200
1600,14280000,4999999998400
1600,14340000,4999999998400
1600,14400000,4999999998400
1600,14460000,4999999998400
1600,14520000,4999999998400
1600,14580000,4999999998400
1600,14640000,4999999998400
1600,14700000,4999999998400
1600,14760000,4999999998400
1600,14820000,4999999998400
1600,14880000,4999999998400
1600,14940000,4999999998400
1600,15000000,4999999998400
1600,15060000,4999999998400
1600,15120000,4999999998400
1600,15180000,4999999998400
1600,15240000,4999999998400
1400,15300000,4999999998600
1800,15360000,4999999998200
1600,15420000,4999999998400
1600,15480000,4999999998400
1600,15540000,4999999998400
1600,15600000,4999999998400
1600,15660000,4999999998400
1600,15720000,4999999998400
1600,15780000,4999999998400
1600,15840000,4999999998400
1600,15900000,4999999998400
1600,15960000,4999999998400
1600,16020000,4999999998400
1600,16080000,4999999998400
1400,16140000,4999999998600
1800,16200000,4999999998200
1600,16260000,4999999998400
1600,16320000,4999999998400
1600,16380000,4999999998400
1600,16440000,4999999998400
1600,16500000,4999999998400
1600,16560000,4999999998400
1600,16620000,4999999998400
1600,16680000,4999999998400
1600,16740000,4999999998400
1200,16800000,4999999998800
2000,16860000,4999999998000
1600,16920000,4999999998400
1600,16980000,4999999998400
1400,17040000,4999999998600
1800,17100000,4999999998200
1600,17160000,4999999998400
1600,17220000,4999999998400
1600,17280000,4999999998400
1600,17340000,4999999998400
1600,17400000,4999999998400
1400,17460000,4999999998600
1800,17520000,4999999998200
1600,17580000,4999999998400
1600,17640000,4999999998400
1600,17700000,4999999998400
1600,17760000,4999999998400
1600,17820000,4999999998400
1600,17880000,4999999998400
1400,17940000,4999999998600
1800,18000000,4999999998200
1600,18060000,4999999998400
1600,18120000,4999999998400
1600,18180000,4999999998400
1600,18240000,4999999998400
1600,18300000,4999999998400
1600,18360000,4999999998400
1600,18420000,4999999998400
1600,18480000,4999999998400
1400,18540000,4999999998600
1800,18600000,4999999998200
1600,18660000,4999999998400
1600,18720000,4999999998400
1600,18780000,4999999998400
1600,18840000,4999999998400
1600,18900000,4999999998400
1600,18960000,4999999998400
1600,19020000,4999999998400
1600,19080000,4999999998400
1600,19140000,4999999998400
1600,19200000,4999999998400
1600,19260000,4999999998400
1600,19320000,4999999998400
1600,19380000,4999999998400
1600,19440000,4999999998400
1600,19500000,4999999998400
1600,19560000,4999999998400
1600,19620000,4999999998400
1600,19680000,4999999998400
1600,19740000,4999999998400
1400,19800000,4999999998600
1800,19860000,4999999998200
1600,19920000,4999999998400
1600,19980000,4999999998400
1600,20040000,4999999998400
1400,20100000,4999999998600
1800,20160000,4999999998200
1600,20220000,4999999998400
1600,20280000,4999999998400
1600,20340000,4999999998400
1600,20400000,4999999998400
1600,20460000,4999999998400
1600,20520000,4999999998400
1600,20580000,4999999998400
1600,20640000,4999999998400
1400,20700000,4999999998600
1800,20760000,4999999998200
1600,20820000,4999999998400
1600,20880000,4999999998400
1600,20940000,4999999998400
1600,21000000,4999999998400
1600,21060000,4999999998400
1400,21120000,4999999998600
1800,21180000,4999999998200
1600,21240000,4999999998400
1400,21300000,4999999998600
1800,21360000,4999999998200
1600,21420000,4999999998400
1600,21480000,4999999998400
1600,21540000,4999999998400
1600,21600000,4999999998400
1600,21660000,4999999998400
1600,21720000,4999999998400
1600,21780000,4999999998400
1600,21840000,4999999998400
1600,21900000,4999999998400
1600,21960000,4999999998400
1600,22020000,4999999998400
1600,22080000,4999999998400
1400,22140000,4999999998600
1800,22200000,4999999998200
1600,22260000,4999999998400
1600,22320000,4999999998400
1400,22380000,4999999998600
1600,22440000,4999999998400
1800,22500000,4999999998200
1600,22560000,4999999998400
1600,22620000,4999999998400
1600,22680000,4999999998400
1600,22740000,4999999998400
1600,22800000,4999999998400
1600,22860000,4999999998400
1600,22920000,4999999998400
1600,22980000,4999999998400
1600,23040000,4999999998400
1600,23100000,4999999998400
1600,23160000,4999999998400
1600,23220000,4999999998400
1400,23280000,4999999998600
1800,23340000,4999999998200
1600,23400000,4999999998400
1600,23460000,4999999998400
1600,23520000,4999999998400
1600,23580000,4999999998400
1600,23640000,4999999998400
1400,23700000,4999999998600
1800,23760000,4999999998200
1600,23820000,4999999998400
1600,23880000,4999999998400
1600,23940000,4999999998400
1600,24000000,4999999998400
1400,24060000,4999999998600
1800,24120000,4999999998200
1400,24180000,4999999998600
1800,24240000,4999999998200
1600,24300000,4999999998400
1600,24360000,4999999998400
1600,24420000,4999999998400
1400,24480000,4999999998600
1800,24540000,4999999998200
1600,24600000,4999999998400
1600,24660000,4999999998400
1600,24720000,4999999998400
1600,24780000,4999999998400
1600,24840000,4999999998400
1600,24900000,4999999998400
1600,24960000,4999999998400
1600,25020000,4999999998400
1600,25080000,4999999998400
1600,25140000,4999999998400
1600,25200000,4999999998400
1600,25260000,4999999998400
1600,25320000,4999999998400
1600,25380000,4999999998400
1600,25440000,4999999998400
1600,25500000,4999999998400
1600,25560000,4999999998400
1600,25620000,4999999998400
1600,25680000,4999999998400
1600,25740000,4999999998400
1600,25800000,4999999998400
1600,25860000,4999999998400
1600,25920000,4999999998400
1600,25980000,4999999998400
1600,26040000,4999999998400
1600,26100000,4999999998400
1600,26160000,4999999998400
1600,26220000,4999999998400
1400,26280000,4999999998600
1600,26340000,4999999998400
1800,26400000,4999999998200
1600,26460000,4999999998400
1600,26520000,4999999998400
1600,26580000,4999999998400
1600,26640000,4999999998400
1600,26700000,4999999998400
1600,26760000,4999999998400
1600,26820000,4999999998400
1600,26880000,4999999998400
1600,26940000,4999999998400
1600,27000000,4999999998400
1600,27060000,4999999998400
1600,27120000,4999999998400
1600,27180000,4999999998400
1600,27240000,4999999998400
1600,27300000,4999999998400
1600,27360000,4999999998400
1600,27420000,4999999998400
1600,27480000,4999999998400
1600,27540000,4999999998400
1600,27600000,4999999998400
1600,27660000,4999999998400
1600,27720000,4999999998400
1400,27780000,4999999998600
1800,27840000,4999999998200
1600,27900000,4999999998400
1600,27960000,4999999998400
1600,28020000,4999999998400
1600,28080000,4999999998400
1400,28140000,4999999998600
1800,28200000,4999999998200
1600,28260000,4999999998400
1600,28320000,4999999998400
1400,28380000,4999999998600
1800,28440000,4999999998200
1600,28500000,4999999998400
1600,28560000,4999999998400
1600,28620000,4999999998400
1600,28680000,4999999998400
1600,28740000,4999999998400
1600,28800000,4999999998400
1600,28860000,4999999998400
1600,28920000,4999999998400
1400,28980000,4999999998600
1600,29040000,4999999998400
1800,29100000,4999999998200
1600,29160000,4999999998400
1400,29220000,4999999998600
1600,29280000,4999999998400
1800,29340000,4999999998200
1600,29400000,4999999998400
1600,29460000,4999999998400
1600,29520000,4999999998400
1600,29580000,4999999998400
1600,29640000,4999999998400
1600,29700000,4999999998400
1400,29760000,4999999998600
1600,29820000,4999999998400
1800,29880000,4999999998200
1600,29940000,4999999998400
1600,30000000,4999999998400
1600,30060000,4999999998400
1600,30120000,4999999998400
1600,30180000,4999999998400
1600,30240000,4999999998400
1600,30300000,4999999998400
1600,30360000,4999999998400
1600,30420000,4999999998400
1600,30480000,4999999998400
1600,30540000,4999999998400
1600,30600000,4999999998400
1600,30660000,4999999998400
1600,30720000,4999999998400
1600,30780000,4999999998400
1200,30840000,4999999998800
2000,30900000,4999999998000
1400,30960000,4999999998600
1600,31020000,4999999998400
1800,31080000,4999999998200
1600,31140000,4999999998400
1600,31200000,4999999998400
1600,31260000,4999999998400
1600,31320000,4999999998400
1400,31380000,4999999998600
1800,31440000,4999999998200
1600,31500000,4999999998400
1600,31560000,4999999998400
1600,31620000,4999999998400
1600,31680000,4999999998400
1600,31740000,4999999998400
1600,31800000,4999999998400
1600,31860000,4999999998400
1600,31920000,4999999998400
1600,31980000,4999999998400
1400,32040000,4999999998600
1600,32100000,4999999998400
1800,32160000,4999999998200
1600,32220000,4999999998400
1600,32280000,4999999998400
1600,32340000,4999999998400
1600,32400000,4999999998400
1600,32460000,4999999998400
1600,32520000,4999999998400
1600,32580000,4999999998400
1600,32640000,4999999998400
1600,32700000,4999999998400
1600,32760000,4999999998400
1600,32820000,4999999998400
1600,32880000,4999999998400
1600,32940000,4999999998400
1600,33000000,4999999998400
1600,33060000,4999999998400
1600,33120000,4999999998400
1600,33180000,4999999998400
1600,33240000,4999999998400
1600,33300000,4999999998400
1600,33360000,4999999998400
1600,33420000,4999999998400
1400,33480000,4999999998600
1800,33540000,4999999998200
1600,33600000,4999999998400
1600,33660000,4999999998400
1600,33720000,4999999998400
1600,33780000,4999999998400
1600,33840000,4999999998400
1400,33900000,4999999998600
1600,33960000,4999999998400
1800,34020000,4999999998200
1400,34080000,4999999998600
1800,34140000,4999999998200
1400,34200000,4999999998600
1800,34260000,4999999998200
1600,34320000,4999999998400
1600,34380000,4999999998400
1600,34440000,4999999998400
1600,34500000,4999999998400
1400,34560000,4999999998600
1800,34620000,4999999998200
1600,34680000,4999999998400
1600,34740000,4999999998400
1600,34800000,4999999998400
1600,34860000,4999999998400
1600,34920000,4999999998400
1600,34980000,4999999998400
1600,35040000,4999999998400
1600,35100000,4999999998400
1600,35160000,4999999998400
1400,35220000,4999999998600
1800,35280000,4999999998200
1600,35340000,4999999998400
1400,35400000,4999999998600
1800,35460000,4999999998200
1600,35520000,4999999998400
1600,35580000,4999999998400
1600,35640000,4999999998400
1400,35700000,4999999998600
1800,35760000,4999999998200
1600,35820000,4999999998400
1600,35880000,4999999998400
1600,35940000,4999999998400
1600,36000000,4999999998400
1600,36060000,4999999998400
1600,36120000,4999999998400
1600,36180000,4999999998400
1600,36240000,4999999998400
1600,36300000,4999999998400
1600,36360000,4999999998400
1600,36420000,4999999998400
1600,36480000,4999999998400
1600,36540000,4999999998400
1600,36600000,4999999998400
1400,36660000,4999999998600
1800,36720000,4999999998200
1600,36780000,4999999998400
1600,36840000,4999999998400
1400,36900000,4999999998600
1800,36960000,4999999998200
1600,37020000,4999999998400
1600,37080000,4999999998400
1600,37140000,4999999998400
1600,37200000,4999999998400
1600,37260000,4999999998400
1600,37320000,4999999998400
1600,37380000,4999999998400
1600,37440000,4999999998400
1600,37500000,4999999998400
1600,37560000,4999999998400
1600,37620000,4999999998400
1600,37680000,4999999998400
1600,37740000,4999999998400
1400,37800000,4999999998600
1800,37860000,4999999998200
1600,37920000,4999999998400
1600,37980000,4999999998400
1600,38040000,4999999998400
1600,38100000,4999999998400
1600,38160000,4999999998400
1600,38220000,4999999998400
1600,38280000,4999999998400
1600,38340000,4999999998400
1600,38400000,4999999998400
1600,38460000,4999999998400
1400,38520000,4999999998600
1800,38580000,4999999998200
1600,38640000,4999999998400
1600,38700000,4999999998400
1600,38760000,4999999998400
1600,38820000,4999999998400
1600,38880000,4999999998400
1600,38940000,4999999998400
1600,39000000,4999999998400
1600,39060000,4999999998400
1600,39120000,4999999998400
1600,39180000,4999999998400
1600,39240000,4999999998400
1600,39300000,4999999998400
1600,39360000,4999999998400
1600,39420000,4999999998400
1400,39480000,4999999998600
1800,39540000,4999999998200
1400,39600000,4999999998600
1800,39660000,4999999998200
1600,39720000,4999999998400
1600,39780000,4999999998400
1400,39840000,4999999998600
1800,39900000,4999999998200
1600,39960000,4999999998400
1600,40020000,4999999998400
1400,40080000,4999999998600
1600,40140000,4999999998400
1800,40200000,4999999998200
1600,40260000,4999999998400
1600,40320000,4999999998400
1600,40380000,4999999998400
1600,40440000,4999999998400
1600,40500000,4999999998400
1400,40560000,4999999998600
1800,40620000,4999999998200
1600,40680000,4999999998400
1600,40740000,4999999998400
1400,40800000,4999999998600
1800,40860000,4999999998200
1600,40920000,4999999998400
1600,40980000,4999999998400
1600,41040000,4999999998400
1600,41100000,4999999998400
1600,41160000,4999999998400
1600,41220000,4999999998400
1600,41280000,4999999998400
1400,41340000,4999999998600
1800,41400000,4999999998200
1600,41460000,4999999998400
1600,41520000,4999999998400
1600,41580000,4999999998400
1600,41640000,4999999998400
1600,41700000,4999999998400
1400,41760000,4999999998600
1800,41820000,4999999998200
1600,41880000,4999999998400
1600,41940000,4999999998400
1600,42000000,4999999998400
1600,42060000,4999999998400
1400,42120000,4999999998600
1600,42180000,4999999998400
1800,42240000,4999999998200
1600,42300000,4999999998400
1600,42360000,4999999998400
1400,42420000,4999999998600
1800,42480000,4999999998200
1600,42540000,4999999998400
1600,42600000,4999999998400
1600,42660000,4999999998400
1600,42720000,4999999998400
1600,42780000,4999999998400
1600,42840000,4999999998400
1600,42900000,4999999998400
1600,42960000,4999999998400
1600,43020000,4999999998400
1600,43080000,4999999998400
1600,43140000,4999999998400
1600,43200000,4999999998400
